record_number,name_en,name_fr,document_types_en,document_types_fr
HICC CIP 120,Border Infrastructure Fund,Fonds sur l'infrastructure frontalière,"Audit reports, briefing notes, business cases, Cabinet documents, contribution agreements, correspondence, delegations of authority, environmental assessments and reports, financial claims and payments, financial management reports, guidelines, issues notes, legal advice, media analyses, media lines, meeting agendas and minutes, memoranda, monitoring reports, news releases, payment requisitions, plans, presentations, procedures, program control frameworks, project reviews, project risk analyses, question period cards, receipts and vouchers, records of decision, records of discussion, statements, terms and conditions, Treasury Board submissions.","Rapports de vérification, notes d'information, analyses de rentabilité, documents du Cabinet, ententes de contribution, correspondance, délégations de pouvoirs, évaluations et rapports environnementaux, créances et paiements, rapports sur la gestion financière, lignes directrices, notes sur les enjeux, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, rapports de suivi, communiqués de presse, demandes de paiement, plans, présentations, procédures, cadres de gestion de programme, examens de projet, analyses des risques liés aux projets, fiches pour les périodes de questions, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, relevés, modalités, présentations au Conseil du Trésor."
HICC HHB 050,Canada Healthy Communities Initiative,,"Agreement management records, analytical reports, annual expenditure reports, application forms, applications for funding, application reviews, application summaries, audit reports, backgrounders, briefing notes, business cases, claims and payments, contribution agreement management records, correspondence, evaluation reports, financial funding agreements, guidelines, issues notes, key messages, legal advice, lessons learned reports, management control frameworks, media analyses, media lines, meeting agendas and minutes, meeting summaries, ministerial recommendations, monitoring reports, newsletters, news releases, payment documentation, photographs, plans, policies, policy analyses, presentations, procedures, progress reports, project and reporting data, project listing for communications, project reports, project report reviews and assessments, project summaries, proposal risk analyses, publications, questions and answers, records of decision, reports, risk assessments, scenario notes, social media postings, speaking notes, statements, templates, terms of reference, Treasury Board submissions, videos.",
HICC HHB 060,Municipal Asset Management Program,Programme de gestion des actifs municipaux,"Briefing notes, Cabinet documents, contribution agreements, correspondence, financial claims and payments, financial reports, legal advice, media analyses, media lines, meeting agendas, news releases, presentations, project reports, questions and answers, records of decision, Treasury Board submissions.","Notes d'information, documents du Cabinet, ententes de contribution, correspondance, créances et paiements, rapports financiers, avis juridiques, analyses médiatiques, infocapsules, ordres du jour de réunions, communiqués de presse, présentations, rapports de projet, questions et réponses, comptes rendus de décisions, présentations au Conseil du Trésor."
HICC IPI 020,Samuel De Champlain Bridge Corridor Project – Policy,Projet de corridor du pont Samuel-De Champlain – Politique,"Accountability, administrative agreements, agreement management records, agreements, analytical reports, annual expenditure reports, application forms, audit reports, backgrounders, briefing notes, business cases, Cabinet documents, capital plans and/or expenditure reports, contracts and scopes of work, corporate plans, correspondence, Crown corporation annual reports, delegations of authority, engineering and survey drawings, environmental assessments and reports, evaluation reports, financial claims and payments, financial management reports, funding agreements, funding proposals, guidelines, Indigenous consultations, issues notes, key messages, lease agreements, legal advice, lessons learned reports, licensing agreements, media analyses, media lines, meeting agendas and minutes, meeting summaries, memoranda, memoranda of understanding, ministerial recommendations, monitoring reports, news releases, Orders in Council, payment documentation, payment requisitions and payments, photographs, plans, policies, presentations, procedures, program control frameworks, project and reporting data, project listing for communications, project reports, project reviews and evaluations, project risk analyses, project submissions, project summaries, project vignettes, proposal submissions, publications, question period cards, questions and answers, receipts and vouchers, records of decision, records of discussion, reports, result based management and accountability framework, risk and audit frameworks, risk assessments, scenario notes, social media postings, sound recordings, speaking notes, species at risk incident reports, speeches, statements, statistical analyses, strategies and progress reports, studies, surveys, templates, terms of reference, transfer payment, Treasury Board submissions, videos.","Cadres d'imputabilité, ententes administratives, dossiers de gestion des ententes, ententes, rapports analytiques, rapports annuels sur les dépenses, formulaires de demande, rapports de vérification, documents d'information, notes d'information, analyses de rentabilité, documents du Cabinet, plans d'immobilisations et/ou rapports de dépenses, contrats et portées des travaux, plans organisationnels, correspondance, rapports annuels de la société d'État, délégations de pouvoirs, relevés et dessins techniques, évaluations et rapports environnementaux, rapports d'évaluation, créances et paiements, rapports sur la gestion financière, ententes de financement, propositions de financement, lignes directrices, consultations auprès des autochtones, notes sur les enjeux, messages clés, ententes de location, avis juridiques, rapports sur les leçons apprises, ententes de licence, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, résumés de réunions, notes de service, protocoles d'entente, recommandations ministérielles, rapports de suivi, bulletins, communiqués de presse, décrets, documents de paiement, réquisitions et paiements, photographies, plans, politiques, analyses de politiques, présentations, procédures, rapports d'étape, données relatives aux projets et aux rapports, liste de projets pour les communications, rapports de projet, examens et évaluations de projet, analyses des risques liés aux projets, présentations de projets, résumés de projets, vignettes de projets, soumissions de propositions, publications, fiches pour les périodes de questions, questions et réponses, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, rapports, cadres d'imputabilité et de gestion fondée sur les résultats, cadres de risques et de vérification, évaluations des risques, notes de scénario, affichages dans les médias sociaux, enregistrements sonores, notes d'allocution, rapports d'incidents sur les espèces en péril, discours, relevés, analyses statistiques, stratégies et rapports d'étape, études, sondages, gabarits, mandats, paiements de transfert, présentations au Conseil du Trésor, vidéos."
HICC IPI 030,Gordie Howe International Bridge Project – Policy,Projet du pont international Gordie Howe – Politique,"Accountability, agreement management records, agreements, agreements of purchase and sale, analytical reports, annual expenditure reports, audit reports, backgrounders, briefing notes, business cases, Cabinet documents, capital plans and/or expenditure reports, contracts and scopes of work, corporate plans, correspondence, Crown corporation annual reports, delegations of authority, engineering and survey drawings, environmental assessments and reports, evaluation reports, financial claims and payments, financial management reports, funding agreements, guidelines, Indigenous consultations, issues notes, key messages, lease agreements, legal advice, lessons learned reports, licensing agreements, media analyses, media lines, meeting agendas and minutes, meeting summaries, memoranda, memoranda of understanding, ministerial recommendations, monitoring reports, news releases, Orders in Council, payment documentation, photographs, plans, policies, presentations, project reports, project reviews, project risk analyses, question period cards, questions and answers, records of decision, records of discussion, reports, result-based management and accountability framework, risk and audit frameworks, risk assessments, scenario notes, social media postings, speaking notes, species at risk incident reports, speeches, statements, statistical analyses, strategies and studies, terms of reference, Treasury Board submissions.","Cadres d'imputabilité, dossiers de gestion des ententes, ententes, ententes d'achat et de vente, rapports analytiques, rapports annuels sur les dépenses, rapports de vérification, documents d'information, notes d'information, analyses de rentabilité, documents du Cabinet, plans d'immobilisations et/ou rapports de dépenses, contrats et portées des travaux, plans organisationnels, correspondance, rapports annuels de la société d'État, délégations de pouvoirs, relevés et dessins techniques, évaluations et rapports environnementaux, rapports d'évaluation, créances et paiements, rapports sur la gestion financière, ententes de financement, lignes directrices, consultations auprès des autochtones, notes sur les enjeux, messages clés, ententes de location, avis juridiques, rapports sur les leçons apprises, ententes de licence, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, résumés de réunions, notes de service, protocoles d'entente, recommandations ministérielles, rapports de suivi, communiqués de presse, décrets, documents de paiement, photographies, plans, politiques, présentations, rapports de projet, examens de projet, analyses des risques liés aux projets, fiches pour les périodes de questions, questions et réponses, comptes rendus de décisions, comptes rendus de discussions, rapports, cadres d'imputabilité et de gestion fondée sur les résultats, cadres de risques et de vérification, évaluations des risques, notes de scénario, affichages dans les médias sociaux, notes d'allocution, rapports d'incidents sur les espèces en péril, discours, relevés, analyses statistiques, stratégies et études, mandats, présentations au Conseil du Trésor."
HICC IPI 050,Samuel De Champlain Bridge Corridor Project – Investment,Projet de corridor du pont Samuel-De Champlain – Investissement,"Briefing notes, Cabinet documents, correspondence, delegation of authority, environmental assessments and reports, financial claims and payments, financial management reports, funding proposals, guidelines, legal advice, media analyses, media lines, meeting agendas and minutes, memoranda, monitoring reports, news releases, plans, presentations, procedures, project reviews, proposals submitted through the request for proposals, questions and answers, records of decision, Treasury Board submissions.","Notes d'information, documents du Cabinet, correspondance, délégations de pouvoirs, évaluations environnementales et rapports, créances et paiements, rapports sur la gestion financière, propositions de financement, lignes directrices, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, rapports de suivi, communiqués de presse, plans, présentations, procédures, examens de projets, propositions soumises dans le cadre de la demande de propositions, questions et réponses, comptes rendus de décisions, présentations au Conseil du Trésor."
HICC IPI 060,Gordie Howe International Bridge Project – Investment,Projet du pont international Gordie Howe – Investissement,"Agreements of purchase and sale, briefing notes, business cases, Cabinet documents, contracts and scopes of work, correspondence, corporate plans, Crown corporation annual reports, engineering and survey drawings, environmental assessments and reports, financial claims and payments, financial management reports, funding proposals, Indigenous consultations, lease agreements, legal advice, licensing agreements, media analyses, media lines, meeting agendas and minutes, memoranda, ministerial recommendations, news releases, Orders in Council, plans (e.g. environmental, species at risk, fisheries, navigation), presentations, questions and answers, records of decision, species at risk incident reports, studies, Treasury Board submissions.","Ententes d'achat et de vente, notes d'information, analyses de rentabilité, documents du Cabinet, contrats et portées des travaux, correspondance, plans organisationnels, rapports annuels de la société d'État, relevés et dessins techniques, évaluations environnementales et rapports, créances et paiements, rapports sur la gestion financière, propositions de financement, consultations auprès des autochtones, ententes de location, avis juridiques, ententes de licence, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, recommandations ministérielles, communiqués de presse, décrets, plans (p. ex. environnement, espèces en péril, pêches, navigation), présentations, questions et réponses, comptes rendus de décisions, rapports d'incidents sur les espèces en péril, études, présentations au Conseil du Trésor."
HICC IPI 100,Samuel De Champlain Bridge Corridor Project – Oversight,Projet de corridor du pont Samuel-De Champlain – Surveillance,"Agreements, agreements of purchase and sale, analytical reports, annual expenditure reports, audit reports, backgrounders, briefing notes, business cases, Cabinet documents, contracts and scopes of work, correspondence, delegations of authority, engineering and survey drawings, environmental assessments and reports, financial claims and payments, financial management reports, guidelines, Indigenous consultations, issues notes, key messages, lease agreements, legal advice, lessons learned reports, letters, licensing agreements, media analyses, media lines, meeting agendas and minutes, meeting summaries, memoranda, memoranda of understanding, ministerial recommendations, monitoring reports, news releases, Orders in Council, payment documentation, payment requisitions and payments, photographs, placemats, plans, policies, presentations, procedures, project and reporting data, project reports, project risk analyses, proposals submitted through the request for proposals, question period cards, questions and answers, receipts and vouchers, records of decision, records of discussion, reports, risk assessments, scenario notes, social media postings, sound recordings, speaking notes, speeches, spreadsheets, statements, strategies and progress reports, studies, templates, terms of reference, Treasury Board submissions, videos.","Ententes, ententes d'achat et de vente, rapports analytiques, rapports annuels sur les dépenses, rapports de vérification, documents d'information, notes d'information, analyses de rentabilité, documents du Cabinet, contrats et portées des travaux, correspondance, délégations de pouvoirs, relevés et dessins techniques, évaluations environnementales et rapports, créances et paiements, rapports sur la gestion financière, lignes directrices, consultations auprès des autochtones, notes sur les enjeux, messages clés, ententes de location, avis juridiques, rapports sur les leçons apprises, lettres, ententes de licence, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, résumés de réunions, notes de service, protocoles d'entente, recommandations ministérielles, rapports de suivi, communiqués de presse, décrets, documents de paiement, réquisitions et paiements, photographies, napperons, plans, politiques, présentations, procédures, données relatives aux projets et aux rapports, rapports de projet, analyses des risques liés aux projets, propositions soumises dans le cadre de la demande de propositions, fiches pour les périodes de questions, questions et réponses, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, rapports, évaluations des risques, notes de scénario, affichages dans les médias sociaux, enregistrements sonores, notes d'allocution, discours, feuilles de calcul, relevés, stratégies et rapports d'étape, études, gabarits, mandats, présentations au Conseil du Trésor, vidéos."
HICC IPI 110,Gordie Howe International Bridge Project – Oversight,Projet du pont international Gordie Howe – Surveillance,"Agreement management records, agreements, agreements of purchase and sale, analytical reports, annual expenditure reports, audit reports, backgrounders, briefing notes, business cases, Cabinet documents, capital plans and/or expenditure reports, contracts and scopes of work, corporate plans, correspondence, Crown corporation annual reports, delegations of authority, engineering and survey drawings, environmental assessments and reports, evaluation reports, financial claims and payments, financial management reports, funding agreements, guidelines, Indigenous consultations, issues notes, key messages, lease agreements, legal advice, lessons learned reports, letters, licensing agreements, media analyses, media lines, meeting agendas and minutes, meeting summaries, memoranda, memoranda of understanding, ministerial recommendations, monitoring reports, news releases, newsletters, Orders in Council, payment documentation, payment requisitions and payments, photographs, placemats, plans, policies, presentations, project reports, project reviews, project risk analyses, question period cards, questions and answers, records of decision, records of discussion, reports, result-based management and accountability frameworks, risk and audit frameworks, risk assessments, scenario notes, social media postings, speaking notes, species at risk incident reports, speeches, spreadsheets, statements, statistical analyses, strategies and progress reports, studies, terms of reference, Treasury Board submissions.","Dossiers de gestion des ententes, ententes, ententes d'achat et de vente, rapports analytiques, rapports annuels sur les dépenses, rapports de vérification, documents d'information, notes d'information, analyses de rentabilité, documents du Cabinet, plans d'immobilisations et/ou rapports de dépenses, plans organisationnels, correspondance, rapports annuels de la société d'État, délégations de pouvoirs, relevés et dessins techniques, évaluations environnementales et rapports, rapports d'évaluation, créances et paiements, rapports sur la gestion financière, ententes de financement, lignes directrices, consultations auprès des autochtones, notes sur les enjeux, messages clés, ententes de location, avis juridiques, rapports sur les leçons apprises, lettres, ententes de licence, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, résumés de réunions, notes de service, protocoles d'entente, recommandations ministérielles, rapports de suivi, communiqués de presse, bulletins, décrets, documents de paiement, réquisitions et paiements, photographies, napperons, plans, politiques, présentations, rapports de projet, examens de projet, analyses des risques liés aux projets, fiches pour les périodes de questions, questions et réponses, comptes rendus de décisions, comptes rendus de discussions, rapports, cadres d'imputabilité et de gestion fondée sur les résultats, cadres de risques et de vérification, évaluations des risques, notes de scénario, affichages dans les médias sociaux, notes d'allocution, rapports d'incidents sur les espèces en péril, discours, feuilles de calcul, relevés, analyses statistiques, stratégies et rapports d'étape, études, mandats, présentations au Conseil du Trésor."
HICC IPI 120,Jacques Cartier and Champlain Bridges Incorporated (JCCBI) Oversight,Surveillance de la société Les Ponts Jacques Cartier et Champlain Incorporée (PJCCI),"Agreements, annual expenditure reports, audit reports, backgrounders, briefing notes, business cases, Cabinet documents, capital plans and/or expenditure reports, corporate plans, correspondence, Crown corporation annual reports, financial claims and payments, financial management reports, issues notes, key messages, legal advice, letters, media lines, meeting agendas and minutes, memoranda, memoranda of understanding, ministerial recommendations, news releases, Orders in Council, payment documentation, payment requisitions and payments, photographs, placemats, plans, presentations, procedures, records submitted by JCCBI (includes information contained within proposals submitted through the request for proposals, expected results from the project and reporting requirements as stipulated in the *Financial Administration Act* (e.g., corporate plans, access to information and privacy annual reports)), scenario notes, speaking notes, speeches, spreadsheets, statements, Treasury Board submissions.","Ententes, rapports annuels sur les dépenses, rapports de vérification, documents d'information, notes d'information, analyses de rentabilité, documents du Cabinet, plans d'immobilisations et/ou rapports de dépenses, plans organisationnels, correspondance, rapports annuels de la société d'État, créances et paiements, rapports sur la gestion financière, notes sur les enjeux, messages clés, avis juridiques, lettres, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, protocoles d'entente, recommandations ministérielles, communiqués de presse, décrets, documents de paiement, réquisitions et paiements, photographies, napperons, plans, présentations, procédures, les dossiers soumis par PJCCI comprennent les renseignements contenus dans les propositions soumises dans le cadre de la demande de propositions, les résultats attendus du projet et les exigences en matière de rapports stipulées dans la *Loi sur la gestion des finances publiques* (p. ex. plans d'entreprise, rapports annuels, rapports d'accès à l'information, rapports sur la protection des renseignements personnels), notes de scénario, notes d'allocution, discours, feuilles de calcul, relevés, présentations au Conseil du Trésor."
HICC IPI 130,Alto High-Speed Rail,Train à grande vitesse Alto,"Agreement management records, agreements, agreements of purchase and sale, analytical reports, annual expenditure reports, backgrounders, briefing notes, business cases, Cabinet documents, capital plans and/or expenditure reports, contracts, correspondence, Crown corporation annual reports, dashboards, datasets, delegations of authority, environmental assessments and reports, evaluation reports, financial claims and payments, financial management reports, funding agreements, funding proposals, guidelines, Indigenous consultations, issues notes, key messages, legal advice, media analysis, media lines, meeting agenda and minutes, meeting summaries, memoranda, memoranda of understanding, ministerial recommendations, monitoring reports, news releases, newsletters, payment documentation, photographs, plans, policies, presentations, procedures, program control frameworks, project and reporting data, project evaluations, project listing for communications, project reports, project reviews, project risk analyses, project submissions, project summaries, publications, question period cards, questions and answers, receipts and vouchers, records of decision, records of discussion, reports, result-based management and accountability frameworks, risk and audit frameworks, risk assessments, scenario notes, scopes of work, speaking notes, strategies and progress reports, studies, templates, terms of reference, Treasury Board submissions.","Dossiers de gestion des ententes, ententes, ententes d'achat et de vente, rapports analytiques, rapports annuels sur les dépenses, documents d'information, notes d'information, analyses de rentabilité, documents du Cabinet, plans d'immobilisations et/ou rapports de dépenses, contrats, correspondance, rapports annuels de la société d'État, tableaux de bord, ensembles de données, délégations de pouvoirs, évaluations environnementales et rapports, rapports d'évaluation, créances et paiements, rapports sur la gestion financière, ententes de financement, propositions de financement, lignes directrices, consultations auprès des autochtones, notes sur les enjeux, messages clés, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, résumés de réunions, notes de service, protocoles d'entente, recommandations ministérielles, rapports de suivi, communiqués de presse, bulletins, documents de paiement, photographies, plans, politiques, présentations, procédures, cadres de gestion de programme, données relatives aux projets et aux rapports, évaluations de projet, listes de projets pour les communications, rapports de projet, examens de projet, analyses des risques liés aux projets, présentations de projets, résumés de projets, publications, fiches pour les périodes de questions, questions et réponses, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, rapports, cadres d'imputabilité et de gestion fondée sur les résultats, cadres de risques et de vérification, évaluations des risques, notes de scénario, portées des travaux, notes d'allocution, stratégies et rapports d'étape, études, gabarits, mandats, présentations au Conseil du Trésor."
HICC IPI 140,Quebec Bridge,Pont de Québec,"Agreements, agreements of purchase and sale, analytical reports, backgrounders, briefing notes, business cases, Cabinet documents, capital plans and/or expenditure reports, contracts, correspondence, delegations of authority, engineering and survey drawing, environmental assessments and reports, evaluation reports, financial claims and payments, financial management reports, funding agreements, funding proposals, guidelines, Indigenous consultations, issues notes, key messages, legal advice, licensing agreements, media lines, meeting agenda and minutes, memoranda, memoranda of understanding, ministerial recommendations, payment and administrative agreements, plans, presentations, procedures, project and reporting data, project evaluations, project reports, project reviews, question period cards, questions and answers, receipts and vouchers, records of discussion, reports, result-based management and accountability frameworks, risk and audit frameworks, risk assessments, scopes of work, speaking notes, strategies and progress reports, studies, surveys, terms of reference, transcripts, transfer, Treasury Board submissions.","Dossiers de gestion des ententes, ententes, ententes d'achat et de vente, rapports analytiques, documents d'information, notes d'information, analyses de rentabilité, documents du Cabinet, plans d'immobilisations et/ou rapports de dépenses, contrats, correspondance, délégations de pouvoirs, relevés et dessins techniques, évaluations environnementales et rapports, rapports d'évaluation, créances et paiements, rapports sur la gestion financière, ententes de financement, propositions de financement, lignes directrices, consultations auprès des autochtones, notes sur les enjeux, messages clés, avis juridiques, ententes de licence, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, protocoles d'entente, recommandations ministérielles, paiement et ententes administratives, plans, présentations, procédures, données relatives aux projets et aux rapports, évaluations de projet, rapports de projet, examens de projet, fiches pour les périodes de questions, questions et réponses, reçus et récépissés, comptes rendus de discussions, rapports, cadres d'imputabilité et de gestion fondée sur les résultats, cadres de risques et de vérification, évaluations des risques, portées des travaux, notes d'allocution, stratégies et rapports d'étape, études, sondages, mandats, transcriptions, transferts, présentations au Conseil du Trésor."
HICC IPI 010,Alternative Financing Policy,Politique de financement alternatif,"Agreements, analytical reports, application forms, audit reports, backgrounders, briefing notes, business cases, Cabinet documents, corporate plans, correspondence, Crown corporation annual reports, evaluation reports, guidelines, issues notes, key messages, legal advice, lessons learned reports, letters, media analyses, media lines, meeting agendas and minutes, meeting summaries, memoranda, memoranda of understanding, ministerial recommendations, monitoring reports, news releases, newsletters, one-pagers, Orders in Council, placemats, plans, policies, presentations, procedures, project and reporting data, project evaluations, project listing for communications, project reports, project reviews, project risk analyses, project submissions, project summaries, publications, question period cards, questions and answers, records of decision, records of discussion, reports, scenario notes, social media postings, speaking notes, speeches, spreadsheets, statements, statistical analyses, strategies and progress reports, studies, surveys, templates, terms of reference, Treasury Board submissions.","Ententes, rapports analytiques, formulaires de demande, rapports de vérification, documents d'information, notes d'information, analyses de rentabilité, documents du Cabinet, plans organisationnels, correspondance, rapports annuels de la société d'État, rapports d'évaluation, lignes directrices, notes sur les enjeux, messages clés, avis juridiques, rapports sur les leçons apprises, lettres, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, résumés de réunions, notes de service, protocoles d'entente, recommandations ministérielles, rapports de suivi, communiqués de presse, bulletins, fiches d'une page, décrets, napperons, plans, politiques, présentations, procédures, données relatives aux projets et aux rapports, évaluations de projet, listes de projets pour les communications, rapports de projet, examens de projet, analyses des risques liés aux projets, présentations de projets, résumés de projets, publications, fiches pour les périodes de questions, questions et réponses, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, rapports, notes de scénario, affichages dans les médias sociaux, notes d'allocution, discours, feuilles de calcul, relevés, analyses statistiques, stratégies et rapports d'étape, études, sondages, gabarits, mandats, présentations au Conseil du Trésor."
HICC IPI 040,Alternative Financing Investment,Investissement de financement alternatif,"Agreements, analytical reports, application forms, audit reports, backgrounders, briefing notes, business cases, Cabinet documents, corporate plans, correspondence, Crown corporation annual reports, evaluation reports, funding agreements, funding proposals, grant and contribution agreements, guidelines, issues notes, key messages, legal advice, lessons learned reports, letters, media analyses, media lines, memoranda, meeting agendas and minutes, meeting summaries, memoranda of understanding, ministerial recommendations, monitoring reports, news releases, newsletters, one-pagers, Orders in Council, payment documentation, payment requisitions and payments, photographs, placemats, plans, policies, presentations, procedures, project and reporting data, project listing for communications, project reports, project reviews and evaluations, project risk analyses, project submissions, project summaries, publications, question period cards, questions and answers, records of decision, records of discussion, reports, scenario notes, social media postings, speaking notes, speeches, spreadsheets, statements, statistical analyses, strategies and progress reports, studies, surveys, templates, terms of reference, transfer payment and administrative agreements, Treasury Board submissions.","Ententes, rapports analytiques, formulaires de demande, rapports de vérification, documents d'information, notes d'information, analyses de rentabilité, documents du Cabinet, plans organisationnels, correspondance, rapports annuels de la société d'État, rapports d'évaluation, ententes de financement, propositions de financement, ententes de subvention et de contribution, lignes directrices, notes sur les enjeux, messages clés, avis juridiques, rapports sur les leçons apprises, lettres, analyses médiatiques, infocapsules, notes de service, ordres du jour et procès-verbaux de réunions, résumés de réunions, protocoles d'entente, recommandations ministérielles, rapports de suivi, communiqués de presse, bulletins, fiches d'une page, décrets, documents de paiement, réquisitions et paiements, photographies, napperons, plans, politiques, présentations, procédures, données relatives aux projets et aux rapports, listes de projets pour les communications, rapports de projet, examens et évaluations de projet, analyses des risques liés aux projets, présentations de projets, résumés de projets, publications, fiches pour les périodes de questions, questions et réponses, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, rapports, notes de scénario, affichages dans les médias sociaux, notes d'allocution, discours, feuilles de calcul, relevés, analyses statistiques, stratégies et rapports d'étape, études, sondages, gabarits, mandats, ententes administratives et de paiement de transfert, présentations au Conseil du Trésor."
HICC IPI 090,Alternative Financing Oversight,Surveillance du financement alternatif,"Agreements, analytical reports, application forms, audit reports, backgrounders, briefing notes, business cases, Cabinet documents, corporate plans, correspondence, Crown corporation annual reports, evaluation reports, guidelines, issues notes, key messages, legal advice, lessons learned reports, letters, media analyses, media lines, meeting agendas and minutes, meeting summaries, memoranda, memoranda of understanding, ministerial recommendations, monitoring reports, news releases, newsletters, one-pagers, Orders in Council, placemats, plans, policies, presentations, procedures, project and reporting data, project evaluations, project listing for communications, project reports, project reviews, project risk analyses, project submissions, project summaries, publications, question period cards, questions and answers, records of decision, records of discussion, reports, scenario notes, social media postings, speaking notes, speeches, spreadsheets, statements, statistical analyses, strategies and progress reports, studies, surveys, templates, terms of reference, Treasury Board submissions.","Ententes, rapports analytiques, formulaires de demande, rapports de vérification, documents d'information, notes d'information, analyses de rentabilité, documents du Cabinet, plans organisationnels, correspondance, rapports annuels de la société d'État, rapports d'évaluation, lignes directrices, notes sur les enjeux, messages clés, avis juridiques, rapports sur les leçons apprises, lettres, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, résumés de réunions, notes de service, protocoles d'entente, recommandations ministérielles, rapports de suivi, communiqués de presse, bulletins, fiches d'une page, décrets, napperons, plans, politiques, présentations, procédures, données relatives aux projets et aux rapports, évaluations de projet, listes de projets pour les communications, rapports de projet, examens de projet, analyses des risques liés aux projets, présentations de projets, résumés de projets, publications, fiches pour les périodes de questions, questions et réponses, comptes rendus de décisions, comptes rendus de discussions, rapports, notes de scénario, affichages dans les médias sociaux, notes d'allocution, discours, feuilles de calcul, relevés, analyses statistiques, stratégies et rapports d'étape, études, sondages, gabarits, mandats, présentations au Conseil du Trésor."
HICC HHB 040,BC120 Operating Lease for Homelessness,,"Briefing notes, Cabinet documents, correspondence, grant agreements, payment documents, reporting data.",
HICC CIP 150,Building Canada Fund – Research and Planning Component,,"Audit reports, briefing notes, business cases, Cabinet documents, contribution agreements, correspondence, delegations of authority, environmental assessments and reports, financial claims and payments, financial management reports, guidelines, issues notes, legal advice, media analyses, media lines, meeting agendas and minutes, memoranda, monitoring reports, news releases, payment requisitions, plans, presentations, procedures, program control frameworks, project reviews, project risk analyses, question period cards, receipts and vouchers, records of decision, records of discussion, statements, terms and conditions, Treasury Board submissions.",
HICC CIP 190,Infrastructure Stimulus Fund,Fonds de stimulation de l'infrastructure,"Audit reports, briefing notes, business cases, Cabinet documents, contribution agreements, correspondence, delegations of authority, environmental assessments and reports, financial claims and payments, financial management reports, guidelines, issues notes, legal advice, media analyses, media lines, meeting agendas and minutes, memoranda, monitoring reports, news releases, payment requisitions, plans, presentations, procedures, program control frameworks, project reviews, project risk analyses, question period cards, receipts and vouchers, records of decision, records of discussion, statements, terms and conditions, Treasury Board submissions.","Rapports de vérification, notes d'information, analyses de rentabilité, documents du Cabinet, ententes de contribution, correspondance, délégations de pouvoirs, évaluations environnementales et rapports, créances et paiements, rapports sur la gestion financière, lignes directrices, notes sur les enjeux, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, rapports de suivi, communiqués de presse, demandes de paiement, plans, présentations, procédures, cadres de gestion de programme, examens de projet, analyses des risques liés aux projets, fiches pour les périodes de questions, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, relevés, modalités, présentations au Conseil du Trésor."
HICC CIP 200,Inuvik to Tuktoyaktuk Highway Fund,Fonds pour la route entre Inuvik et Tuktoyaktuk,"Audit reports, briefing notes, business cases, Cabinet documents, contribution agreements, correspondence, delegations of authority, environmental assessments and reports, financial claims and payments, financial management reports, guidelines, issues notes, legal advice, media analyses, media lines, meeting agendas and minutes, memoranda, monitoring reports, news releases, payment requisitions, plans, presentations, procedures, program control frameworks, project reviews, project risk analyses, question period cards, receipts and vouchers, records of decision, records of discussion, statements, terms and conditions, Treasury Board submissions.","Rapports de vérification, notes d'information, analyses de rentabilité, documents du Cabinet, ententes de contribution, correspondance, délégations de pouvoirs, évaluations environnementales et rapports, créances et paiements, rapports sur la gestion financière, lignes directrices, notes sur les enjeux, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, rapports de suivi, communiqués de presse, demandes de paiement, plans, présentations, procédures, cadres de gestion de programme, examens de projet, analyses des risques liés aux projets, fiches pour les périodes de questions, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, relevés, modalités, présentations au Conseil du Trésor."
