record_number,name_en,name_fr,document_types_en,document_types_fr
DND RMC 100,RMC Saint-Jean Sexual Misconduct Reporting and Support Services Records,,"contact/intake forms, consent forms, reports of sexual misconduct, case notes and files, email and other written correspondence, letters, training and awareness material and manuals, educational material, referrals for other services, questionnaires/surveys, research reports and analysis, statistical and evaluation reports (including annual reports), requests to correct personal information, copies of relevant legislation, regulations and related policy instruments, internal policies, guidelines, directives and procedures, legal opinions, copies of audits and/or investigations, file lists, reports, memoranda, and correspondence files.",
DND MEO 320,Military Engineering Training,Instruction sur le génie militaire,General; officers; civilians; field engineers; structures; mechanical; and fire prevention.,Généralités; officiers; civils; sapeurs; structures; mécanique; et prévention des incendies.
DND RCD 345,Reserves,Réserve,Reserves general administration; policy; and equipment policy for the reserves.,Administration générale de la Force de réserve; politique; politique d'acquisition d'équipement pour la Force de réserve.
DND MUD 570,"Exchanges, Loans and Secondments","Échanges, prêts et détachements",United Nations; Commonwealth nations; allied nations; and other government departments,Nations Unies; nations du Commonwealth; nations alliées; et ministères d'autres gouvernements.
DND RDB 730,Equipment and Supplies – Research and Development,Équipement et approvisionnements – Recherche et développement,"Acquisition; contracts; licensing; cataloguing and identification; maintenance; inventory; packing, packaging and preservation; recovery, recuperation and salvaging; replacement program; sales, transfers and free issues; spare parts; storage and warehousing; supply and demand; surplus and excess stores; disposal.","Acquisition; contrats; licences; catalogage et identification; entretien; inventaire; emballage et conservation; recouvrement, récupération et conservation; programme de remplacement, ventes, transferts et article gratuits; pièces de rechange, stockage et entreposage, l'offre et la demande, surplus et excès de fournitures; élimination."
DND SUB 670,Equipment and Supplies,Équipement et approvisionnements,"Cataloguing and identification; contract demands; disposal; initial provisioning; issues from and restocking; local purchases; packing, packaging and preservation; recovery, recuperation and salvaging; replacement program; sales, transfers and free issues; scales and tables-Canadian Forces scales; spare parts; stocktaking and inventories; storage and warehousing; supply and demand; and surplus and excess stores.","Catalogage et identification; demandes de contrat; élimination; approvisionnement initial; distribution et réapprovisionnement; achats locaux; emballage, empaquetage et réservation; recouvrement et récupération; programme de remplacement; ventes; transferts et articles de distribution gratuite; échelles et tableaux, notamment les échelles des Forces canadiennes; pièces de rechange; inventaire et matériels; emmagasinage et entreposage; offre et demande; et articles excédentaires."
DND WEE 665,Military Clothing and Personal Equipment,Habillement militaire et équipement personnel,"Flags and pennants; clothing - individual equipment and underwear - men's, women's; footwear - men's, women's; hosiery insignia; outerwear - men's, women's; clothing, special purpose; and badges and insignia.","Drapeaux et pavillons; habillement, y compris équipements et insignes distinctifs; survêtements pour hommes et pour femmes; sous-vêtements pour hommes et pour femmes; chaussures pour hommes et pour femmes; chaussettes; lingerie; écussons et insignes; et habits spéciaux."
DND MEO 315,Land Mines,Mines terrestres,Anti-tank mines; anti-personnel mines; off-route mines; scatterable mine systems; mine countermeasures; mine dispensing equipment; and mine detection.,Mines antichars; mines antipersonnel; mines hors itinéraire; équipement de distribution de mines; lutte contre les mines; équipement pour la pose de mines; détection de mines.
DND WEE 700,Ammunition and Explosives,Munitions et explosifs,Design engineering; maintenance; storage; explosive safety; disposal; technical information; and ammunition restrictions.,Études techniques; maintenance; entreposage; sécurité des explosifs; élimination; renseignements techniques et restrictions applicables aux munitions.
DND WEE 645,Equipment and Supplies - Engineering and Maintenance,Équipement et fournitures – Génie et maintenance,Defects and failures; design and engineering changes; drawings and specifications; maintenance techniques; and modifications and alterations.,Défectuosités et défaillances; changements de conception et techniques; dessins et fiches techniques; techniques de maintenance; modifications et changements.
DND WEE 655,"Machinery, Vehicles, Engines - Engineering and Maintenance","Machines, véhicules et moteurs - Génie et maintenance","Ship and boat propulsion components; deck machinery; passenger motor vehicles; trucks and truck tractors (wheeled), by type; trailers; combat, assault and tactical vehicles (tracked); engines by type and application; and turbines by type and application. Class of main system and type.","Éléments de propulsion des navires et embarcations; machines de pont; véhicules et passagers; camions et tracteurs à roues, par type; remorques; véhicules chenillés tactiques, de combat et d'assaut; types de moteurs et application; types de turbines et application. Classe du système principal et du type."
DND WEE 650,Weapons and Systems - Engineering and Maintenance,Armes et systèmes d'armes – Génie et maintenance,Guns by type; launchers; fire control systems; aircraft by type; ships by class and name; and guided missiles.,"Types de canons; systèmes de lancement; systèmes de conduite de tir; types d'aéronefs; navires – catégories, nom; missiles téléguidés."
DND ADO 285,Operational Equipment Requirements - Air,Besoins d'équipement opérationnel - Air,Tactical requirement; ground support; and training requirement.,Besoins tactiques; appui terrestre; et besoin de formation.
DND RSD 745,Logistics,Opérations logistiques,"Logistics Operations - national and international, logistic policy and doctrine, and logistic systems evaluation.","Opérations logistiques nationales et internationales, politique et doctrine logistique, évaluation des systèmes logistiques."
DND 1959,Real Property Operations Service Delivery,Prestation des services immobiliers du MDN,"Project charters, Construction statement of requirement, risk / environmental assessments, fire prevention / incident reports; grounds maintenance contracts; heating systems; janitorial service documents of works and buildings and utilities. Maintenance and Repair investment plans, decision-making frameworks, project prioritization documents, Management frameworks, stakeholder requirements, facility and building condition assessments, lifecycle costing models","Chartes de projet, énoncé des besoins de construction, évaluations des risques et évaluations environnementales, rapports sur les cas de prévention des incendies, contrats sur l'entretien des terrains, systèmes de chauffage et documents consacrés aux services de concierge des ouvrages et des édifices et services publics. Plans d'investissement dans l'entretien et la réparation, cadres de décision, documents de priorisation des projets, cadres de gestion, besoins des intervenants, évaluations de l'état des installations et des bâtiments, modèles d'établissement des coûts du cycle de vie."
DND IPC 120,Request for use of National Defence Facilities,Demande d'utilisation des installations de la Défense nationale,Requests; authorization; and coordination.,"Demandes, autorisation et coordination"
DND CPB 710,Construction Engineering Project Delivery,Réalisation de projets de construction,"Project charters, Construction statement of requirement, risk, environmental assessments, fire prevention incident reports; grounds maintenance contracts; heating/ventilation systems technical documents for the management for acquisition of works and buildings and utilities.","Chartes de projet, énoncé des besoins de construction, risques, évaluations environnementales, rapports sur les cas de prévention des incendies, contrats sur l'entretien des terrains; documents techniques consacrés aux systèmes de chauffage/ventilation afin de gérer l'acquisition d'ouvrages, d'édifices et de services publics."
DND IPC 115,Base Planning,Planification des bases,Base closures; base consolidations; and base openings.,Fermeture de bases; renforcement de bases; ouverture de bases.
DND CPB 715,Environmental Stewardship,Gérance de l'environnement,"Plans, strategies, studies, technical environmental assessment documents, compliance reports, records related to air, solid waste disposal, and toxic hazardous waste disposal pollution control; and environmental assessment and review.","Plans, stratégies, études, documentation d'évaluation environnementale technique, rapports de conformité, dossiers concernant l'air, l'élimination des déchets solides, l'élimination des déchets toxiques dangereux et le contrôle de la pollution; et évaluation et examen environnementaux."
DND CPB 915,Environmental Remediation,Assainissement de l'environnement,"Project charters, plans, strategies, studies, technical environmental assessment documents, contaminated site identification documents compliance, sampling, testing reports","Chartes de projet, plans, stratégies, études, documents d'évaluation environnementale technique, documentation d'identification des sites contaminés, conformité, échantillonnage, rapports d'essai."
DND ADO 265,Fire and Nuclear Safety,Sécurité incendie et nucléaire,"Documents related to fire prevention, fire/nuclear accidents and incidents; field activities; safety; storage; transportation, disposal and supplementary arrangements including reports, studies, inventory control documents, member training and qualification documents","Documents sur la prévention des incendies, les accidents et les incidents impliquant des incendies ou de type nucléaire; activités de campagne; sécurité; entreposage; transport, aliénation et autres arrangements, incluant les rapports, les études, les documents de contrôle d'inventaire et les documents d'entraînement et de qualification des militaires."
DND JAG 040,Municipal Taxes and Charges,Impôts et frais municipaux,General correspondence on Municipal Taxes and Charges.,Correspondance générale relative aux impôts et aux frais municipaux.
DND MCE 325,Communications and Electronics,Communications et électronique,Air traffic control systems; air transportable system; automated data processing (ADP) system; electronic warfare; fixed communications; frequencies; fleet communications; navigation aids; and radar.,Systèmes de contrôle de la circulation aérienne; système aérotransportable; système de traitement automatique des données; sécurité; guerre électronique; communications permanentes; fréquences; communications de la flotte; aide à la navigation; radars.
DND WEE 660,Communications - Electronics Systems and Equipment - Engineering and Maintenance,Systèmes et équipements des télécommunications et matériel électronique - Génie et maintenance,Telephone and telegraph; teletype and facsimile; radio and television; radio navigation; intercommunication and public address; radar; underwater sound equipment; also components and connectors.,"Équipement téléphonique et télégraphique; équipement de téléimprimeur et de bélinographe; équipement de radio et de télévision, équipement de radionavigation; équipement d'intercommunication et de signalisation; équipement radar; équipement sonique sous-marin de même que composantes et connexions."
DND MCE 335,Communications and Information Systems,Systèmes d'information et de communications,Communications security equipment and components; and electronic warfare equipment.,Équipement et éléments de sécurité des télécommunications; et équipement de guerre électronique.
DND RDB 725,Applied Research,Recherche appliquée,"Strategic guidance, program charters, project charters, project management plans, assessments, CAF capability investment options, analysis for investment and operational decision making, technology and systems assessments and development, scientific reports, defence science contracting, Memoranda of Understanding (MOUs), Partnership Agreements (PAs), Functional Planning Guidance.","Conseils stratégiques, chartes du programme, chartes du projet, plans de gestion de projet, évaluations, options de capacité d'investissement des FAC, analyse de l'investissement et processus de prise de décision, évaluations et développement de la technologie et des systèmes, rapports scientifiques, contrats de sciences de la défense, protocoles d'entente (PE), ententes avec les partenaires multilatéraux (EPM) et Guide de planification fonctionnelle."
DND RSD 740,Inventions and Patents,Inventions et brevets,"Inventions and Patents; inventions submitted to the Department; patent filing applications on behalf of DRDC, licence agreements, revenue generation, patent applications referred to the Department; patent opinions, validity and infringement; trade mark matters; copyright matters; design matters; and inventions arising from Department contracts.","Inventions et brevets, inventions présentées au Ministère; dépôt des demandes de brevet au nom de Recherche et développement pour la défense Canada (RDDC), accords de licence, production des recettes, demandes de brevet soumises au Ministère; opinions relativement aux brevets, la validité et l'infraction; questions en matière de marques; questions sur les droits d'auteur, questions de conception et inventions résultant de contrats de service."
DND ORA 150,Operational Research and Analysis,Analyses et recherches opérationnelles,"Operational research - land, maritime, air; and research analysis of logistics, manpower, mathematics, and statistics (social, economic, and strategic).","Recherche opérationnelle - terrestre, maritime, aérienne; recherche analytique dans le domaine de la logistique, la main-d'œuvre, les mathématiques et les statistiques (sociale, économique et stratégique)."
DND PDB 360,Personnel Studies,Études sur le personnel,"Various departmental studies on personnel (civilian and military), including in domains such as personnel generation, operational and organizational effectiveness, and military personnel and family support.","Différentes études du Ministère relatives au personnel (civil ou militaire) dans les domaines suivant : génération du personnel, efficacité opérationnelle et organisationnelle et soutien du personnel militaire et des membres de sa famille."
DND RDB 720,The Technical Co-Operation Program (TTCP),Programme de coopération technique (TTCP),"Publications, symposia, meetings, recommendations for new research and development activities, methods and standards for tests and evaluation of experimental results, TTCP Project Arrangements (PA), agreements.","Publications, colloques, réunions, recommandations pour les nouvelles activités de recherche et de développement, méthodes et normes pour les tests et l'évaluation des résultats expérimentaux et accords de projet (PA) du programme de coopération technique (TTCP)."
DND POL 100,Mobilizing Insights in Defence and Security Program,Programme Mobilisation des idées nouvelles en matière de défense et de sécurité,"program guidelines, calls for proposals, application instructions; funding applications and supporting documentation, eligibility screening records, assessment and evaluation materials, including reviewer comments and scoring, correspondence, funding agreements, amendments, financial documents, program performance reports, summaries and statistical analysis, communications and outreach materials, briefing notes and records of decisions.","Lignes directrices du programme, appels de propositions, directives pour présenter une demande; demandes de financement et pièces justificatives, dossiers de vérification de l’admissibilité, documents d’évaluation, y compris les commentaires et les notes des évaluateurs, correspondance, accords de financement, modifications, documents financiers, rapports sur le rendement du programme, résumés et analyses statistiques, documents de communication et de sensibilisation, notes d’information et comptes rendus des décisions."
DND CCG 104,Icebreaking Services,Services de déglaçage,"Policies, agreements, directives, guidelines, reports, memoranda, electronic data, fee schedules and correspondence with industry.","Politiques, ententes, directives, lignes directrices, rapports, notes de service, données électroniques, barèmes des droits de services et correspondance avec l’industrie."
DND CCG 101,Aids to Navigation,Aides à la navigation,"Notices, lists, policies, directives, guidelines, manuals, reports, memoranda, briefings and correspondence with industry.","Avis, listes, politiques, directives, lignes directrices, manuels, rapports, notes de service, séances d’information."
DND CCG 102,Waterways Management,Gestion des voies navigable,Electronic data on water level forecasts and water level forecast reports.,Données électroniques sur les prévisions du niveau de l’eau et rapports sur les prévisions du niveau de l’eau.
DND CCG 103,Marine Communications and Traffic Services – Program Administration,Services de communications et de trafic maritimes - Administration de programme,"Notices, memoranda, manuals, reports, directives, audits, training materials, guidelines, and correspondence with industry.","Avis, notes de service, manuels, rapports, directives, vérifications, documents de formation, lignes directrices, et correspondance avec l’industrie."
DND CCG 110,Shore-based Assets Readiness – Program Administration,État de préparation des actifs terrestres - Administration de programme,"Policies, procedures, manuals, directives, guidelines, inventories, studies, financial reports, cost analysis, maintenance records, asset lists, memoranda, business plans and reports, performance management documents, service records, Memoranda of Understanding, contracts, work procedures, concessions and leases, briefings, presentations, technical and engineering reports and drawings, project reports, project management plans, project charters, project schedules, procurement plans, operational requirements training materials, project milestones, cost estimates, concept designs, technical documents, statements of work, statements of requirements, technical statements of requirements, solicitations of interest and qualification, requests for proposals, bid submissions, contracts, correspondence with industry, documents for the government, budgeting, reporting and evaluation cycle, risk profiles and integrated investment plans.","Politiques, procédures, manuels, directives, lignes directrices, inventaires des pièces et du matériel, études, rapports financiers, analyses des coûts, fiches d’entretien, listes des actifs, notes de service, plans d’affaires et rapports, documents pour la gestion du rendement, accords de service, protocoles d’entente, marchés, procédures de travail, concessions et baux, séances d’information, exposés, rapports et dessins techniques et d’experts, rapports de projets, plans de gestion de projet, chartes de projet, calendriers de projet, plans d’approvisionnement, exigences opérationnelles, , jalons de projet, devis estimatifs, plans de conception, documents techniques, énoncés des travaux, énoncés des besoins, énoncés des besoins techniques, demandes d’expression d’intérêt et de qualification, demandes de propositions, soumissions, contrats, correspondance avec l’industrie, documents pour le cycle de planification, de budgétisation, de production de rapports et d’évaluation du gouvernement, plans d’activités, cycle des rapports d’évaluation, profils de risque et plans d’investissement intégrés."
DND CCG 106,Canadian Coast Guard Search and Rescue,Recherche et sauvetage de la Garde côtière canadienne,"Plans, operational procedures, policies, operations manuals, reports, legal opinions, lessons learned reports, directives, briefing notes, Question Period notes, business plans, performance measurement reports, and statistical search and rescue data.","Plans et état de compte, procédures opérationnelles, politiques, manuels sur les opérations, rapports, avis juridiques, rapports sur les leçons apprises, directives, notes d’information, notes pour la période de questions, plans d’activités, rapports de mesure du rendement, et données statistiques de recherche et de sauvetage."
DND CCG 105,Management of the Canadian Coast Guard Auxiliary Contribution Program,Gestion de la Garde côtière auxiliaire canadienne – Programme de contribution,"Contribution agreements, integrated terms and conditions, national guidelines, business plans, statements of account, legal opinions, briefings, insurance documents, program reporting, communiqués and governance documents.","Accords de contribution, conditions générales intégrée, lignes directrices nationales, plan d’entreprise, relevés de compte, avis juridiques, notes d’information, documents d’assurance, rapport sur le programme, communiqués et documents de gouvernance."
DND CCG 107,Marine Environmental and Hazards Response,Intervention environnementale et dangers maritimes,"Response plans, operational procedures, marine pollution incident reports, lessons learned reports, legal opinions, contracts, Memoranda of Understanding, letters of agreement, directives, policies, users' guides and manuals, reports, pollution response equipment inventories, financial reports, maintenance records, memos, briefing notes, Questions and Answers, Question Period notes, business plans and performance measurement reports.","Plans d’intervention, procédures opérationnelles, rapports sur les incidents de pollution marine, rapports sur les leçons apprises, avis juridiques, contrats, protocoles d’entente, lettres d’entente, directives, politiques, guides et manuels de l’utilisateur, rapports, inventaires du matériel d’intervention en cas d’incidents de pollution, rapports financiers, fiches d’entretien, notes de service, notes d’information, questions et réponses, notes pour la période de questions, plans d’activités et rapports de mesure du rendement."
DND CCG 108,Activities and Services,Activités et services,"Briefing notes, memoranda, policy papers, reports, standard operating procedures, financial reports, business plans, performance measurement reports, presentations and briefings.","Séances d’information, notes de service, documents de politique, rapports, procédures opérationnelles normalisées, rapports financiers, plans d’affaires, rapports de mesure du rendement, présentations et séances d’information."
DND CCG 109,Ships and Aircraft – Canadian Government,Navires et aéronefs – Gouvernement du Canada,"Policies, procedures, directives, guidelines, leases, inventories, studies, financial reports, cost analyses, project schedules, memoranda, briefings pertaining to strategic planning, business planning, performance management, charters, fleet lists, fleet program delivery plans, services, service accords and Memoranda of Understanding.","Politiques, procédures, directives, lignes directrices, baux, inventaires, études, rapports financiers, analyses des coûts, calendriers des projets, fiches d’entretien, notes de service, séances d’information sur la planification stratégique, planification des activités, gestion du rendement, chartes, listes de la flotte, plans de mise en œuvre du programme de la flotte, services, ententes de services et protocoles d’entente."
DND CCG 117,Maintenance of Ships and Aircraft – Canadian Government,Entretien des navires et aéronefs – Gouvernement du Canada,"Policies, procedures, manuals, directives, guidelines, inventories, studies, financial reports, cost analyses, maintenance records, asset lists, memoranda, business plans and reports, performance management documents, service accords, Memoranda of Understanding, contracts, work procedures, concessions and leases, briefings, presentations, technical and engineering reports and drawings, project reports, project management plans, project charters, project schedules, procurement plans, operational requirements, training materials, project milestones, cost estimates, concept designs, technical documents, statements of work, statements of requirements, technical statements of requirements, solicitations of interest and qualification, requests for proposals, bid submissions, contracts, correspondence with industry, documents for the government, budgeting, reporting and evaluation cycle, risk profiles and integrated investment plans.","Politiques, procédures, manuels, directives, lignes directrices, inventaires des pièces et du matériel, études, rapports financiers, analyses des coûts, fiches d’entretien, listes des actifs, notes de service, plans d’affaires et rapports , documents pour la gestion de rendement, accords de service, protocoles d’entente, marchés, procédures de travail, concessions et baux, séances d’information, exposés, rapports et dessins techniques et d’expertise, comptes rendus de projets, plans de gestion de projet, chartes de projet, calendriers des projets, plans d’approvisionnement, exigences opérationnelles, documents de formation, jalons de projet, devis estimatifs, plans de conception, documents techniques, énoncés des travaux, énoncés des besoins, énoncés des besoins techniques, demandes d’expression d’intérêt et de qualification, demandes de propositions, soumissions, contrats, correspondance avec l’industrie, documents pour le cycle de planification, de budgétisation, de production de rapports et d’évaluation du gouvernement, plans d’activités, cycle des rapports et d’évaluation, profils de risque et plans d’investissement intégrés."
DND CCG 118,Procurement of Ships and Aircraft – Canadian Government,Approvisionnement des navires et aéronefs – Gouvernement du Canada,"Policies, procedures, directives, guidelines, inventories, studies, financial reports, domestic and foreign travel plans, financial management plans, cost analyses, cost estimates, project approval and project approval authorities documents, maintenance records, asset lists, memoranda, business planning, HR management plan, performance management, services, service accords, Memoranda of Understanding, work procedures, concessions and leases, briefings, presentations, technical and engineering reports and drawings, project reports, stakeholder engagement plan, project management plans, project management directives, project charters, project schedules, project brief, procurement plans, operational requirements, baseline requirements, validation matrix, mission profiles, project milestones, concept designs, integrated project schedule, technical documents, statements of work, solicitations of interest and qualification, requests for proposals, bid submissions, bid evaluation matrix, contracts, correspondence with industry, documents for the government, budgeting, reporting and evaluation cycle, risk profiles, risk management plans, risk registers, integrated investment plans, lessons learned procedures, lessons learned registers, change management plans, operationalization plans, operational evaluation test plans and project closure reports.","Politiques, procédures, directives, lignes directrices, inventaires, études, rapports financiers, plans de voyage à l’intérieur et à l’extérieur du pays, plans de gestion financière, analyses des coûts, devis estimatifs, documents en lien avec l’approbation des projets et les pouvoirs d’approbation des projets, données sur l’entretien, listes des actifs, notes de service, planification des activités, plans de gestion des ressources humaines, gestion du rendement, services, accords de service, protocoles d’entente, procédures de travail, concessions et baux, séances d’information, présentations, rapports et dessins techniques et d’ingénierie, rapports de projet, plans de gestion de projet, directives pour la gestion de projet, chartes de projet, calendriers de projet, résumés de projet, plans d’approvisionnement, exigences opérationnelles, exigences de base, grilles de validation, profils de mission, jalons de projet, plans de conception, calendriers intégrés de projet, documents techniques, énoncés des travaux, demandes d’expression d’intérêt et de qualification, demandes de propositions, soumissions, contrats, correspondance avec l’industrie, documents pour le cycle de planification, de budgétisation, de production de rapports et d’évaluation du gouvernement, profils de risque, plans de gestion des risques, registres des risques, plans d’investissement intégrés, procédures de retour d’expérience, registres de retour d’expérience, plans de gestion du changement, plans d’opérationnalisation, plans de test d’évaluation opérationnelle et rapports de clôture de projet."
DND CCG 112,College Training,Formation collégiale,"Course materials, testing instruments, manuals, course schedules, reports, presentations, policies, guidelines, memoranda, briefings, plans, procedures, contracts and student records, internal audits, forms, emails, spreadsheets and schedules.","Matériel didactique, instruments d’essai, manuels, calendriers des cours, rapports, exposés, politiques, lignes directrices, notes de service, séances d’information, plans, procédures, contrats et dossiers des étudiants, audit internes, formulaires, courriels, feuilles de calcul et calendriers."
DND CCG 114,Campus Facilities,Installations du campus,"action plan, agendas, agreements, analytical notes, announcements, annual reports, applications, assessments, audits, backgrounders, briefing and discussion papers, briefing notes, communications material, contracts, copies of relevant legislation, directives and procedures, discussion papers, e-mails, emergency plans, executive correspondence, fact sheets, feasibility studies, fire safety documentation, forms, guidelines, incident reports, internal policies, inventories, investigations, letters, manuals, meeting minutes, memorandum of understanding, ministerial correspondence, news release, newsletters, notes, notices, outside use of pool, gym and boardrooms records, permits, planning documents, policies, presentations, procedures, public correspondence, publications, regulations and related policy, reports, routing slips, schedules, selection criteria, security reports, service level agreements, specifications, vehicle use records.","plan d’action, ordres du jour, ententes, notes analytiques, annonces, rapports annuels, applications, évaluations, vérifications, fiches d’information, documents de discussion et d’information, notes d’information, documents de communication, contrats, copies des lois, directives et procédures pertinentes, documents de discussion, courriels, plans d’urgence, correspondance de la direction, feuillets d’information, études de faisabilité, documentation en matière de sécurité contre les incendies, formulaires, directives, rapports d’incident, politiques internes, inventaires, enquêtes, lettres, manuels, procès-verbaux de réunions, protocoles d’entente, correspondance ministérielle, communiqués, bulletins, notes, avis, documents pour l’usage extérieur de la piscine, du gymnase et des salles de conférence, permis, documents de planification, politiques, présentations, procédures, correspondance publique, publications, règlements et politiques connexes, rapports, bordereaux d’acheminement, calendriers, critères de sélection, rapports en matière de sûreté, accords sur les niveaux de service, spécifications, documents sur l’utilisation de véhicules."
DND CCG 115,Incident Management,Gestion des incidents,"Plans, frameworks, After Action Reports, national orders and directives, templates, Quick Look Reports, hotwash notes, operational procedures, marine pollution incident reports, lessons learned reports, legal opinions, contracts, Memoranda of Understanding, contribution agreements, directives, policies, users' guides and manuals, reports, pollution response equipment inventories, financial reports, maintenance records, memos, briefing notes, Questions and Answers, Question Period notes, business plans and performance measurement reports.","Plans, cadres, rapports après action, ordres et directives nationaux, modèles, rapports préliminaires procédures opérationnelles, rapports d’incidents de pollution marine, rapports sur les enseignements tirés, avis juridiques, contrats, protocoles d’accord, accords de contribution, directives, politiques, guides et manuels d’utilisation, rapports, inventaires des équipements de lutte contre la pollution, rapports financiers, registres d’entretien, notes de service, notes d’information, questions et réponses, notes pour la période de questions, plans d’affaires et rapports de mesure du rendement."
DND CCG 116,Memorandum of Understanding between the International Group of Protection and Indemnity Clubs and the Canadian Coast Guard regarding the response to maritime incidents and casualties,Protocole d'entente entre l'International Group of Protection and Indemnity Clubs et la Garde côtière canadienne sur les incidents et accidents maritimes majeurs,,
DND FSB 765,Finance and Accounting,Finances et comptabilité,Accounting; allotments; financial arrangements and agreement; costing; administration of pay and allowances; and write-offs.,Comptabilité; répartition; arrangements et accords financiers; établissement du prix de revient; administration de la solde et des allocations; amortissements.
DND CBD 460,Financial Benefits - Pay and Allowances,Avantages pécuniaires - Solde et indemnités,Pension deductions; contributions and deferred pay; pay allotments and remittances; fines; forfeitures and deductions; transportation and travelling expenses; and miscellaneous entitlements and grants.,Pension - déductions; contributions et solde différée; attributions et versements de la solde; amendes; déchéances et déductions; frais de transport et de déplacement; et allocations et avantages divers.
DND DPB 125,Defence Programming,Services de gestion et de surveillance,The control and identification of all defence activities.,contrôle et identification de toutes les activités de défense.
DND DPB 135,Defence Renewal Program Activities,Activités du Programme de renouvellement de la Défense,Defence Renewal Program governance documents.,Documents de gouvernance du Programme de renouvellement de la Défense.
DND POL 005,Policy Coordination,Coordination des politiques,"Liaison with central agencies and other departments, Question Period notes and other advice and support to the Minister with regard to the functional relationship with Parliament, Cabinet briefing material, speeches for the Minister and other senior officials.","Liaison avec les organismes centraux et les autres ministères, notes de la période de questions et autres conseils et appui au ministre dans le cadre de la liaison fonctionnelle avec le Parlement, documents d'information du Cabinet, allocutions du ministre et des autres hauts fonctionnaires."
DND POL 010,Policy Planning,Planification des politiques,"Evaluations of strategic developments, major proposals on the Government's defence policy, options development in all areas of defence policy.","L'évaluation des développements stratégiques, des principales propositions sur la politique du gouvernement en matière de défense et l'élaboration d'options dans tous les secteurs de politique en matière de défense."
DND PPB 135,Strategic Assessment,Évaluation stratégique,"Defence Policy, NATO policy, Arms Proliferation policy, Peacekeeping policy, Asia Pacific policy, Military Training Assistance policy, Western hemisphere policy.","Politique en matière de défense, politique de l'OTAN, politique sur la prolifération des armes, politique sur le maintien de la paix, politiques sur l'Asie-Pacifique, politique d'aide à l'instruction militaire et politique de l'hémisphère occidental"
DND RDP 750,Exports and Imports,Exportations et importations,Policy; applications for export; intelligence and security implications; and reports of export permits.,Politiques; mesures applicables aux exportations; implications sur le plan du renseignement et de la sécurité; rapports sur les permis d'exportation
DND JAG 025,Politics,Politique,General correspondence on electoral processes.,Correspondance générale sur les processus électoraux.
DND PSB 385,Canadian Forces Exchange System (CANEX),Les Économats des Forces canadiennes (CANEX),Organization and management; accounting and finance; communications; facilities; merchandising; operations; personnel; and public support.,Organisation et gestion; comptabilité/finances; communications; installations; mise en marché; opérations; personnel; et appui du public.
DND TRD 680,Transportation - General,Transport – Généralités,Material; personnel; programming and requirements; rates and tariffs; reports and returns; special flights; systems development; and vehicles.,"Matériel; personnel; programmation et exigences; taux et tarifs; rapports et relevés; vols spéciaux, amélioration des systèmes; et véhicules."
MDN IIS 100,,Centre de soutien et de ressources sur l'inconduite sexuelle (CSRIS),,"formulaires de coordonnées, matériel de promotion, matériel de formation, lignes directrices, procédures, manuels de formation, matériel éducatif, rapports statistiques, rapports d'évaluation (notamment les rapports annuels), correspondance écrite, dossiers de cas, demandes de renseignement, formulaires de demande, lettres, devis, notes de travail, coupures de journaux, résumés d'analyse, trousses d'intervention, demandes de corrections aux renseignements personnels, copies des lois pertinentes, des règlements et des instruments de politique afférents, politiques, lignes directrices et procédures internes, avis légaux, copies des audits et des enquêtes, délégations de pouvoirs, horaire du personnel, listes de dossiers, index et aides à la recherche, rapports, notes de service et dossiers de correspondance."
MDN FOS 100,,Documents du programme Optimisation du rendement – Force et famille (ORF2),,"Renseignements sur le personnel militaire, dossiers d’instruction, activités de déploiement, dossiers médicaux, réponses aux questions de recherche, rapports, tableaux de bord, statistiques, notes d’information et autres résultats de recherche connexes."
